timestamp;person position;;;person rotation;;;robot position;;;robot rotation;emotions
;x;y;z;x;y;z;x;y;z;x;y;z;Angry;Sad;Happy;Disgust;Surprise;Fear;Neutral
14.01.2020 14:21:01;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,4901525;0,4917292;-25,88377;-2,920325E-16;286,0141;4,276646E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:01;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,478662;0,4917292;-25,87596;0;292,4955;0;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:01;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,4721585;0,4917292;-25,87154;-1,586845E-15;295,5272;2,99618E-14;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:01;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,4631534;0,4917292;-25,86543;-1,148779E-16;299,4098;1,692658E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:01;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,4536221;0,4917292;-25,85895;-2,844686E-16;303,1588;4,341347E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:01;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,4425775;0,4917292;-25,85145;1,608182E-17;307,1638;-2,297209E-16;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:01;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,4304094;0,4917292;-25,84319;-8,874637E-17;311,2363;1,246445E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:01;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,4177446;0,4917292;-25,83459;7,572383E-16;315,1674;-1,101973E-14;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:01;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,406112;0,4917292;-25,82668;1,297868E-16;318,5415;-2,201345E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:01;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,3914734;0,4917292;-25,81674;-2,621123E-16;322,5615;3,729659E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:01;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,3768336;0,4917292;-25,8068;8,16623E-17;326,3422;-1,2358E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:01;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,3595034;0,4917292;-25,79503;-1,124794E-16;330,5798;1,51801E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:01;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,3452453;0,4917292;-25,78535;8,386465E-17;333,8705;-1,458633E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:01;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,3190105;0,4917292;-25,76753;-5,814091E-16;339,6721;5,722309E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:01;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,29866;0,4917292;-25,7537;2,115009E-16;343,8635;-2,885992E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,280982;0,4917292;-25,7417;1,301369E-16;347,3325;-2,146802E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,2583195;0,4917292;-25,72631;3,538525E-16;351,6122;-4,72849E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,2395264;0,4917292;-25,71354;1,149647E-16;354,9366;-1,979188E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,2175152;0,4917292;-25,69859;2,941743E-17;358,5654;-4,638491E-16;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,1946762;0,4917292;-25,68308;1,926956E-17;2,033769;-3,179445E-16;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,1709571;0,4917292;-25,66697;-4,331956E-17;5,351948;7,471759E-16;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,1418512;0,4917292;-25,6472;2,279008E-16;9,113281;-3,466588E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,121383;0,4917292;-25,6333;-2,69792E-17;11,49578;6,484298E-16;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,09473391;0,4917292;-25,61519;9,027347E-16;14,4102;-1,773188E-14;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,06618817;0,4917292;-25,59581;0;17,28126;0;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;-0,0254954;0,4917292;-25,56817;2,51411E-16;21,05223;-3,814412E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,007000016;0,4917292;-25,54609;-1,073043E-16;23,69842;2,321663E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,03686995;0,4917292;-25,52581;-5,035385E-17;25,90775;1,305199E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,06544979;0,4917292;-25,50639;1,491107E-16;27,84904;-4,39918E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,09626357;0,4917292;-25,48546;1,051521E-16;29,78504;-3,110881E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,1291833;0,4917292;-25,4631;1,029283E-16;31,68888;-3,096505E-15;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,1665803;0,4917292;-25,4377;1,432907E-17;33,67308;-4,135416E-16;0,234704; 0,2528341; 0,01862986; 0,2214793; 0,0009461613; 0,2625225; 0,008884062; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,2014351;0,4917292;-25,41403;7,136757E-17;35,34687;-2,442291E-15;0,2179088; 0,2915242; 0,004535781; 0,00155535; 0,01836131; 0,3615302; 0,1045844; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,2362246;0,4917292;-25,3904;1,726166E-16;36,87409;-6,474538E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,2709951;0,4917292;-25,36678;-1,472036E-16;38,27186;6,03281E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,3051375;0,4917292;-25,34359;0;39,53037;0;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,3454453;0,4917292;-25,31622;-7,154137E-17;40,89997;2,992321E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,3999112;0,4917292;-25,27922;2,184147E-16;42,58562;-7,421909E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,4399883;0,4917292;-25,252;-4,58309E-17;43,66648;2,429202E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,4824748;0,4917292;-25,22314;-9,687306E-17;44,71022;5,31727E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,5268061;0,4917292;-25,19303;1,48366E-16;45,69742;-8,609993E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,56843;0,4917292;-25,16476;-7,885047E-17;46,53392;5,400425E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,6080937;0,4917292;-25,13782;1,375619E-16;47,25908;-1,08684E-14;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,6498845;0,4917292;-25,10943;-3,558945E-17;47,95889;2,913668E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:02;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,6967729;0,4917292;-25,07758;-6,869925E-17;48,67573;5,490828E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,7431921;0,4917292;-25,04605;-6,473257E-17;49,31569;5,795443E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,7936273;0,4917292;-25,0118;3,173698E-17;49,94479;-2,890363E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,8409246;0,4917292;-24,97967;2,56843E-17;50,47333;-2,784257E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,8837912;0,4917292;-24,95056;4,344244E-17;50,90592;-5,753805E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;0,9587939;0,4917292;-24,89961;2,810257E-16;51,6026;-2,311108E-14;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,007888;0,4917292;-24,86627;8,666194E-17;51,98793;-1,288538E-14;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,066141;0,4917292;-24,8267;1,032293E-17;52,40171;-1,429368E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,113547;0,4917292;-24,7945;0;52,69941;0;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,170496;0,4917292;-24,75582;-6,115953E-18;53,02477;1,077123E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,217629;0,4917292;-24,7238;-3,942229E-17;53,26406;9,440222E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,272182;0,4917292;-24,68675;2,506117E-17;53,5164;-5,690321E-15;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,333792;0,4917292;-24,6449;0;53,77218;0;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,38401;0,4917292;-24,61079;-1,153711E-18;53,95604;3,595744E-16;0,2277604; 0,303594; 0,01684313; 0,001654843; 0,01140417; 0,2712618; 0,1674815; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,449532;0,4917292;-24,56629;-1,342567E-17;54,17397;3,53022E-15;0,2803622; 0,37536; 0,01441904; 0,00277595; 0,00539001; 0,2135751; 0,1081179; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,500819;0,4917292;-24,53145;4,508341E-17;54,32331;-1,729551E-14;0,2803622; 0,37536; 0,01441904; 0,00277595; 0,00539001; 0,2135751; 0,1081179; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,564824;0,4917292;-24,48798;2,167496E-17;54,4924;-7,344906E-15;0,2803622; 0,37536; 0,01441904; 0,00277595; 0,00539001; 0,2135751; 0,1081179; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,653397;0,4917292;-24,42782;2,045466E-17;54,69964;-5,655291E-15;0,2803622; 0,37536; 0,01441904; 0,00277595; 0,00539001; 0,2135751; 0,1081179; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,707592;0,4917292;-24,39101;-2,604108E-18;54,80527;1,412511E-15;0,2803622; 0,37536; 0,01441904; 0,00277595; 0,00539001; 0,2135751; 0,1081179; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,777658;0,4917292;-24,34342;7,045467E-19;54,92869;-3,269689E-16;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,832745;0,4917292;-24,306;-4,166498E-18;55,01328;2,822097E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,897017;0,4917292;-24,26235;6,668709E-18;55,10235;-4,289955E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;1,972274;0,4917292;-24,21123;1,093056E-17;55,19482;-6,774276E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;2,025973;0,4917292;-24,17476;2,053201E-18;55,2518;-2,065961E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;2,092537;0,4917292;-24,12955;4,428112E-18;55,31584;-3,96358E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;2,159351;0,4917292;-24,08416;5,714953E-18;55,37262;-5,7699E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;2,226877;0,4917292;-24,0383;6,285008E-18;55,42327;-7,110571E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;2,302915;0,4917292;-23,98665;3,515039E-17;55,47364;-3,998962E-14;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;2,36649;0,4917292;-23,94347;5,411442E-19;55,51013;-8,49211E-16;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;2,479185;0,4917292;-23,86692;-2,771219E-18;55,56807;2,740768E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:03;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;2,541887;0,4917292;-23,82434;1,724666E-18;55,59388;-3,831248E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;2,615344;0,4917292;-23,77444;0;55,6209;0;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;2,696519;0,4917292;-23,71931;1,91919E-17;55,65914;-2,875017E-14;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;2,762635;0,4917292;-23,67455;-8,935183E-19;55,69363;1,48482E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;2,83835;0,4917292;-23,62343;1,343259E-17;55,73838;-1,719164E-14;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;2,919962;0,4917292;-23,56849;-6,771649E-18;55,77194;1,157039E-14;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;2,991776;0,4917292;-23,52003;2,866008E-18;55,79067;-8,761582E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;3,077916;0,4917292;-23,46178;-1,494616E-18;55,80064;8,598068E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;3,154607;0,4917292;-23,40978;-5,206321E-18;55,85218;5,787439E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;3,232164;0,4917292;-23,35789;2,885818E-19;55,84308;1,815866E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;3,310773;0,4917292;-23,30442;6,077422E-18;55,90152;-5,957328E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;3,424889;0,4917292;-23,22833;-2,646289E-18;55,87534;-5,791077E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;3,517451;0,4917292;-23,16533;0;55,85176;0;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;3,583726;0,4917292;-23,12015;-2,197563E-18;55,83712;-8,599477E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;3,662968;0,4917292;-23,06612;-7,683509E-19;55,82147;-2,810382E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;3,742828;0,4917292;-23,01167;1,21902E-18;55,8779;-1,238272E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;3,825661;0,4917292;-22,95635;2,412068E-18;55,92863;-2,724591E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;3,913034;0,4917292;-22,89799;-3,181651E-18;55,96938;4,474293E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;3,987633;0,4917292;-22,84808;-7,346064E-20;55,99335;1,761987E-16;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;4,06913;0,4917292;-22,79346;-5,503576E-18;55,93896;-5,794382E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;4,141531;0,4917292;-22,74385;-4,852762E-18;55,89022;-5,70527E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;4,222228;0,4917292;-22,68843;5,372579E-18;55,91269;-1,370589E-14;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;4,307879;0,4917292;-22,6308;-1,248357E-19;55,93325;3,45359E-16;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;4,41866;0,4917292;-22,55625;0;55,94297;0;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;4,499003;0,4917292;-22,50203;1,13992E-18;55,93169;5,792569E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;4,587421;0,4917292;-22,44207;-7,847491E-19;55,90317;-1,578434E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;4,65945;0,4917292;-22,39299;2,062206E-18;55,86354;2,981612E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;4,743614;0,4917292;-22,33528;1,306576E-17;55,73424;5,789694E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;4,815201;0,4917292;-22,285;-7,089188E-18;55,65524;-5,138605E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;4,894216;0,4917292;-22,22979;2,337849E-17;55,4994;8,594902E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
14.01.2020 14:21:04;-3,83;1,75;-27,75;1,92;26,46;-5,339083E-08;4,972431;0,4917292;-22,17388;-5,526373E-18;55,28557;-1,480888E-15;0,3113109; 0,4109477; 0,01079561; 0,0009986195; 0,001701487; 0,189924; 0,07432187; 
